city_name,year,temperature,precipitation,snowfall,sunshine,shortwave_radiation
Kuwait City,1991,26.04,0.37,0.0,10.56,20.76
Kuwait City,1992,24.55,0.32,0.0,10.52,20.69
Kuwait City,1993,25.82,0.32,0.0,10.52,20.72
Kuwait City,1994,26.41,0.23,0.0,10.76,21.02
Kuwait City,1995,25.79,0.38,0.0,10.6,20.78
Kuwait City,1996,26.41,0.69,0.0,10.6,20.61
Kuwait City,1997,25.52,0.73,0.0,10.59,20.65
Kuwait City,1998,26.85,0.32,0.0,10.74,20.99
Kuwait City,1999,26.98,0.52,0.0,10.59,20.8
Kuwait City,2000,26.33,0.33,0.0,10.68,21.07
Kuwait City,2001,26.84,0.26,0.0,10.68,21.13
Kuwait City,2002,26.63,0.23,0.0,10.69,21.02
Kuwait City,2003,26.57,0.3,0.0,10.7,21.09
Kuwait City,2004,26.56,0.44,0.0,10.66,20.93
Kuwait City,2005,26.31,0.56,0.0,10.64,20.82
Kuwait City,2006,26.74,0.23,0.0,10.61,20.75
Kuwait City,2007,26.65,0.29,0.0,10.79,21.09
Kuwait City,2008,26.64,0.15,0.0,10.77,21.24
Kuwait City,2009,26.61,0.35,0.0,10.65,20.75
Kuwait City,2010,27.99,0.07,0.0,10.89,21.21
Kuwait City,2011,26.49,0.21,0.0,10.77,20.98
Kuwait City,2012,26.76,0.28,0.0,10.76,21.03
Kuwait City,2013,26.25,0.49,0.0,10.82,21.23
Kuwait City,2014,26.84,0.33,0.0,10.71,20.87
Kuwait City,2015,27.02,0.26,0.0,10.74,20.85
Kuwait City,2016,27.13,0.11,0.0,10.87,21.15
Kuwait City,2017,27.06,0.18,0.0,10.56,20.22
Kuwait City,2018,27.3,0.57,0.0,10.1,19.15
Kuwait City,2019,26.98,0.33,0.0,10.01,19.1
Kuwait City,2020,26.86,0.37,0.0,10.29,19.34
Kuwait City,2021,27.8,0.18,0.0,10.25,19.6
Kuwait City,2022,27.12,0.38,0.0,10.15,19.48
Kuwait City,2023,27.2,0.63,0.0,9.93,19.21
Kuwait City,2024,29.4,0.29,0.0,10.6,20.99
Las Vegas,1980,9.86,1.48,0.24,10.64,20.08
Las Vegas,1981,10.28,1.69,0.14,10.48,19.37
Las Vegas,1982,8.63,1.92,0.31,10.23,19.19
Las Vegas,1983,8.65,1.52,0.33,10.48,19.47
Las Vegas,1984,8.31,1.82,0.4,10.21,19.07
Las Vegas,1985,8.73,1.89,0.2,10.41,19.28
Las Vegas,1986,9.12,2.36,0.33,10.28,19.13
Las Vegas,1987,8.13,1.91,0.56,10.47,19.56
Las Vegas,1988,9.14,1.75,0.19,10.53,19.55
Las Vegas,1989,10.05,1.52,0.16,10.65,19.9
Las Vegas,1990,9.31,1.67,0.24,10.51,19.6
Las Vegas,1991,8.97,1.86,0.33,10.24,19.45
Las Vegas,1992,8.97,1.22,0.17,10.39,19.36
Las Vegas,1993,9.33,1.45,0.22,10.62,19.88
Las Vegas,1994,9.98,1.88,0.18,10.49,19.87
Las Vegas,1995,9.96,1.41,0.22,10.65,20.15
Las Vegas,1996,10.26,1.42,0.16,10.71,20.3
Las Vegas,1997,8.03,2.0,0.48,10.36,19.65
Las Vegas,1998,9.71,1.3,0.12,10.6,20.15
Las Vegas,1999,10.1,1.36,0.18,10.62,20.19
Las Vegas,2000,10.48,1.28,0.24,10.55,20.11
Las Vegas,2001,9.73,1.19,0.26,10.69,20.33
Las Vegas,2002,10.02,0.9,0.15,10.65,20.53
Las Vegas,2003,10.98,0.77,0.16,10.71,20.39
Las Vegas,2004,8.98,1.96,0.4,10.33,19.79
Las Vegas,2005,10.27,1.3,0.2,10.64,20.23
Las Vegas,2006,10.55,1.44,0.17,10.56,19.87
Las Vegas,2007,9.82,1.05,0.19,10.65,19.99
Las Vegas,2008,9.7,1.57,0.2,10.59,20.07
Las Vegas,2009,10.29,1.02,0.13,10.63,20.26
Las Vegas,2010,10.19,1.14,0.26,10.78,20.46
Las Vegas,2011,10.73,0.74,0.2,10.92,21.12
Las Vegas,2012,11.51,0.67,0.1,10.87,20.76
Las Vegas,2013,9.9,1.25,0.14,10.65,20.34
Las Vegas,2014,10.62,0.98,0.08,10.67,20.11
Las Vegas,2015,10.26,1.57,0.26,10.4,19.6
Las Vegas,2016,10.99,0.98,0.12,10.86,20.5
Las Vegas,2017,11.49,1.38,0.16,10.53,19.91
Las Vegas,2018,11.17,0.9,0.11,10.38,19.63
Las Vegas,2019,9.9,1.02,0.22,10.18,19.49
Las Vegas,2020,11.32,0.55,0.18,10.46,20.11
Las Vegas,2021,10.79,1.07,0.13,10.46,19.84
Las Vegas,2022,10.62,0.82,0.11,10.4,20.27
Las Vegas,2023,10.82,0.74,0.18,10.37,20.14
Las Vegas,2024,12.32,1.63,0.15,10.65,21.56
Leeds,1980,8.78,2.32,0.13,6.58,9.2
Leeds,1981,8.51,2.27,0.24,6.44,8.98
Leeds,1982,9.27,1.99,0.03,6.91,9.7
Leeds,1983,9.3,2.17,0.07,6.69,9.46
Leeds,1984,9.13,2.05,0.12,6.81,9.71
Leeds,1985,8.38,1.85,0.09,6.64,9.18
Leeds,1986,8.18,2.39,0.16,6.95,9.45
Leeds,1987,8.47,2.18,0.06,6.28,8.95
Leeds,1988,9.29,2.08,0.07,6.99,9.46
Leeds,1989,10.0,1.71,0.08,7.5,10.33
Leeds,1990,10.12,1.74,0.11,7.31,9.9
Leeds,1991,9.06,1.59,0.07,7.13,9.6
Leeds,1992,9.33,1.97,0.02,7.07,9.83
Leeds,1993,8.8,2.0,0.09,6.32,9.15
Leeds,1994,9.47,1.98,0.08,6.98,9.61
Leeds,1995,9.83,1.58,0.16,7.49,10.43
Leeds,1996,8.57,1.87,0.16,6.82,9.53
Leeds,1997,9.86,1.74,0.02,6.99,9.66
Leeds,1998,9.67,2.3,0.05,6.69,9.04
Leeds,1999,9.96,2.03,0.04,7.18,9.74
Leeds,2000,9.47,2.67,0.05,6.84,9.26
Leeds,2001,9.18,1.97,0.07,7.17,9.63
Leeds,2002,9.95,2.34,0.01,6.74,9.43
Leeds,2003,9.87,1.72,0.02,7.69,10.28
Leeds,2004,9.95,2.19,0.03,6.96,9.56
Leeds,2005,9.95,1.78,0.04,7.07,9.73
Leeds,2006,10.26,1.97,0.03,7.31,10.02
Leeds,2007,9.93,2.12,0.03,7.18,9.6
Leeds,2008,9.4,2.4,0.05,7.07,9.51
Leeds,2009,9.47,1.86,0.07,7.31,9.73
Leeds,2010,8.3,1.59,0.09,7.13,9.64
Leeds,2011,10.1,1.66,0.03,7.08,9.73
Leeds,2012,8.96,2.98,0.06,6.82,9.15
Leeds,2013,9.03,1.83,0.16,7.21,9.78
Leeds,2014,10.24,2.28,0.03,7.0,9.49
Leeds,2015,9.64,2.16,0.04,7.04,9.66
Leeds,2016,9.73,2.07,0.07,7.16,9.65
Leeds,2017,10.12,2.11,0.03,6.52,9.37
Leeds,2018,10.1,2.25,0.1,6.66,10.06
Leeds,2019,9.88,2.81,0.02,6.99,10.09
Leeds,2020,10.16,2.65,0.04,7.0,10.11
Leeds,2021,9.96,2.44,0.16,6.86,10.04
Leeds,2022,10.67,2.27,0.03,7.08,10.64
Leeds,2023,10.54,2.81,0.05,6.73,10.38
Leeds,2024,11.1,2.82,0.05,6.72,11.21
Lisbon,1980,16.07,1.06,0.0,10.07,17.16
Lisbon,1981,16.45,1.41,0.0,10.06,17.17
Lisbon,1982,16.1,1.21,0.0,9.96,17.06
Lisbon,1983,16.19,1.5,0.0,9.98,16.59
Lisbon,1984,15.9,1.24,0.0,9.99,17.04
Lisbon,1985,16.28,1.9,0.0,9.81,17.0
Lisbon,1986,15.94,1.33,0.0,9.94,17.08
Lisbon,1987,16.79,1.98,0.0,9.73,16.72
Lisbon,1988,16.17,1.58,0.0,10.05,17.05
Lisbon,1989,16.95,2.29,0.0,9.98,17.12
Lisbon,1990,16.7,1.45,0.0,10.04,17.39
Lisbon,1991,16.26,1.34,0.0,10.08,17.56
Lisbon,1992,16.1,0.98,0.0,10.23,17.54
Lisbon,1993,15.76,1.48,0.0,10.05,16.88
Lisbon,1994,16.31,1.16,0.0,10.11,17.5
Lisbon,1995,17.32,1.42,0.0,9.95,17.36
Lisbon,1996,16.29,2.6,0.0,10.06,17.36
Lisbon,1997,17.26,2.29,0.0,10.04,16.92
Lisbon,1998,16.55,1.16,0.0,10.19,17.57
Lisbon,1999,16.19,1.3,0.0,10.2,17.44
Lisbon,2000,16.41,1.7,0.0,10.05,17.27
Lisbon,2001,16.37,1.73,0.0,9.9,17.08
Lisbon,2002,16.38,1.87,0.0,9.77,16.81
Lisbon,2003,16.66,1.72,0.0,9.87,17.08
Lisbon,2004,16.48,1.06,0.0,10.16,17.76
Lisbon,2005,16.37,1.1,0.0,10.36,18.14
Lisbon,2006,16.89,1.83,0.0,10.14,17.36
Lisbon,2007,16.25,1.02,0.0,10.3,17.87
Lisbon,2008,16.23,1.31,0.0,10.26,17.46
Lisbon,2009,16.89,1.62,0.0,10.04,17.59
Lisbon,2010,16.73,2.35,0.0,9.77,17.09
Lisbon,2011,16.94,1.5,0.0,10.22,17.61
Lisbon,2012,16.32,1.29,0.0,10.2,17.64
Lisbon,2013,16.36,1.51,0.0,9.88,17.42
Lisbon,2014,16.69,2.13,0.0,9.62,16.64
Lisbon,2015,16.87,0.97,0.0,10.26,17.74
Lisbon,2016,16.9,1.63,0.0,10.01,17.39
Lisbon,2017,17.06,1.12,0.0,10.28,18.19
Lisbon,2018,16.37,1.74,0.0,9.81,16.66
Lisbon,2019,16.57,1.34,0.0,9.8,17.09
Lisbon,2020,16.97,1.54,0.0,9.78,16.95
Lisbon,2021,16.59,1.52,0.0,9.96,17.42
Lisbon,2022,17.31,2.12,0.0,9.63,17.04
Lisbon,2023,17.47,1.27,0.0,9.86,17.66
Lisbon,2024,17.92,1.73,0.0,10.12,19.0
Liverpool,1980,9.38,3.41,0.05,7.35,10.03
Liverpool,1981,9.17,3.41,0.13,7.05,9.75
Liverpool,1982,9.75,3.03,0.03,7.41,10.37
Liverpool,1983,9.82,2.88,0.03,7.28,10.25
Liverpool,1984,9.66,2.83,0.05,7.85,10.84
Liverpool,1985,8.89,2.81,0.07,7.2,9.96
Liverpool,1986,8.72,3.11,0.05,7.57,10.37
Liverpool,1987,8.97,2.91,0.05,7.01,9.94
Liverpool,1988,9.87,3.07,0.01,7.53,10.34
Liverpool,1989,10.35,2.51,0.01,7.88,10.95
Liverpool,1990,10.56,2.99,0.05,7.8,10.55
Liverpool,1991,9.59,2.15,0.02,7.57,10.28
Liverpool,1992,9.79,3.08,0.0,7.34,10.34
Liverpool,1993,9.34,2.81,0.01,7.1,10.08
Liverpool,1994,9.93,3.1,0.04,7.2,10.15
Liverpool,1995,10.33,2.24,0.09,8.0,11.13
Liverpool,1996,9.06,2.58,0.09,7.63,10.58
Liverpool,1997,10.36,2.44,0.01,7.36,10.37
Liverpool,1998,10.22,3.4,0.01,7.27,9.94
Liverpool,1999,10.46,3.22,0.01,7.69,10.5
Liverpool,2000,10.04,3.93,0.02,7.44,10.18
Liverpool,2001,9.67,2.69,0.02,7.62,10.35
Liverpool,2002,10.36,3.06,0.0,7.25,10.25
Liverpool,2003,10.43,2.58,0.01,8.11,10.94
Liverpool,2004,10.43,3.24,0.01,7.53,10.4
Liverpool,2005,10.51,2.74,0.01,7.79,10.68
Liverpool,2006,10.68,3.06,0.03,7.81,10.75
Liverpool,2007,10.54,3.19,0.01,7.65,10.31
Liverpool,2008,9.94,3.24,0.01,7.51,10.21
Liverpool,2009,9.96,2.66,0.02,7.65,10.37
Liverpool,2010,8.81,2.29,0.05,7.83,10.6
Liverpool,2011,10.54,2.86,0.01,7.78,10.65
Liverpool,2012,9.55,3.95,0.0,7.32,9.9
Liverpool,2013,9.5,2.6,0.09,7.79,10.6
Liverpool,2014,10.73,2.89,0.01,7.84,10.51
Liverpool,2015,10.06,3.18,0.01,7.59,10.52
Liverpool,2016,10.25,2.92,0.01,7.81,10.59
Liverpool,2017,10.66,2.97,0.03,6.76,9.74
Liverpool,2018,10.51,2.56,0.08,7.14,10.47
Liverpool,2019,10.27,3.33,0.02,7.12,10.31
Liverpool,2020,10.64,3.09,0.02,7.13,10.4
Liverpool,2021,10.4,2.87,0.03,7.19,10.54
Liverpool,2022,11.02,2.35,0.05,7.3,10.87
Liverpool,2023,11.03,3.35,0.05,7.2,10.85
Liverpool,2024,11.35,3.69,0.03,6.99,11.43
Los Angeles,1980,17.71,1.42,0.0,10.55,20.08
Los Angeles,1981,18.33,0.85,0.0,10.74,20.42
Los Angeles,1982,16.88,1.13,0.0,10.45,19.53
Los Angeles,1983,17.45,2.25,0.0,10.24,19.06
Los Angeles,1984,18.66,0.53,0.0,10.8,20.49
Los Angeles,1985,17.5,0.56,0.0,10.73,20.35
Los Angeles,1986,17.84,1.14,0.0,10.52,20.16
Los Angeles,1987,17.54,0.84,0.0,10.68,20.16
Los Angeles,1988,18.06,0.82,0.0,10.75,20.55
Los Angeles,1989,18.02,0.34,0.0,10.84,20.79
Los Angeles,1990,17.99,0.47,0.0,10.89,20.61
Los Angeles,1991,17.52,0.97,0.0,10.79,20.45
Los Angeles,1992,18.12,1.54,0.0,10.36,19.46
Los Angeles,1993,17.57,1.93,0.0,10.45,20.05
Los Angeles,1994,17.49,0.72,0.0,10.75,20.31
Los Angeles,1995,18.1,1.76,0.0,10.38,19.66
Los Angeles,1996,18.35,1.14,0.0,10.56,20.42
Los Angeles,1997,18.38,0.86,0.0,10.7,20.4
Los Angeles,1998,16.72,1.59,0.0,10.51,19.35
Los Angeles,1999,17.34,0.42,0.0,10.82,20.5
Los Angeles,2000,17.81,0.74,0.0,10.59,20.06
Los Angeles,2001,17.13,1.24,0.0,10.58,20.01
Los Angeles,2002,17.19,0.41,0.0,10.91,20.65
Los Angeles,2003,17.77,0.84,0.0,10.64,19.95
Los Angeles,2004,17.57,1.1,0.0,10.83,20.6
Los Angeles,2005,17.62,1.69,0.0,10.51,19.87
Los Angeles,2006,17.91,0.78,0.0,10.67,19.84
Los Angeles,2007,17.95,0.34,0.0,10.89,20.71
Los Angeles,2008,18.25,0.97,0.0,10.82,20.75
Los Angeles,2009,17.86,0.62,0.0,10.68,20.25
Los Angeles,2010,17.01,1.49,0.0,10.49,19.92
Los Angeles,2011,16.92,0.7,0.0,10.7,20.09
Los Angeles,2012,18.3,0.54,0.0,10.69,20.36
Los Angeles,2013,18.27,0.23,0.0,10.9,20.69
Los Angeles,2014,19.48,0.7,0.0,10.84,20.71
Los Angeles,2015,19.27,0.36,0.0,10.7,19.88
Los Angeles,2016,18.82,0.68,0.0,10.7,20.15
Los Angeles,2017,18.51,0.99,0.0,10.06,19.34
Los Angeles,2018,18.12,0.83,0.0,10.03,19.16
Los Angeles,2019,17.03,1.57,0.0,9.6,18.52
Los Angeles,2020,18.29,0.78,0.0,10.32,19.49
Los Angeles,2021,17.55,0.98,0.0,10.12,19.42
Los Angeles,2022,18.0,0.74,0.0,10.07,19.44
Los Angeles,2023,16.67,2.69,0.0,9.3,17.91
Los Angeles,2024,17.71,1.74,0.0,10.14,20.51
Lyon,1980,10.52,2.85,0.09,7.86,11.87
Lyon,1981,11.2,3.37,0.11,8.0,12.15
Lyon,1982,12.01,3.19,0.04,8.2,12.73
Lyon,1983,11.72,2.99,0.05,8.17,12.7
Lyon,1984,10.98,2.76,0.04,8.11,12.57
Lyon,1985,10.81,2.55,0.08,8.5,13.16
Lyon,1986,11.32,2.92,0.12,8.47,12.83
Lyon,1987,11.11,3.56,0.06,7.91,12.13
Lyon,1988,12.11,3.11,0.05,8.36,12.55
Lyon,1989,12.56,1.89,0.04,9.17,13.79
Lyon,1990,12.29,2.63,0.16,8.6,13.29
Lyon,1991,11.7,2.4,0.04,8.82,13.51
Lyon,1992,11.8,2.97,0.01,7.98,12.47
Lyon,1993,11.57,3.1,0.03,8.55,13.03
Lyon,1994,12.92,3.19,0.08,8.05,12.47
Lyon,1995,12.09,2.95,0.06,8.47,12.81
Lyon,1996,11.23,3.02,0.11,8.22,12.77
Lyon,1997,12.51,2.16,0.06,8.86,13.7
Lyon,1998,11.74,2.49,0.02,8.74,13.27
Lyon,1999,12.2,3.3,0.15,8.44,12.8
Lyon,2000,12.55,2.86,0.01,8.54,13.21
Lyon,2001,12.11,2.99,0.06,8.22,12.67
Lyon,2002,12.53,2.97,0.0,8.09,12.6
Lyon,2003,13.46,2.14,0.04,9.24,14.45
Lyon,2004,12.06,2.51,0.08,8.65,13.32
Lyon,2005,12.01,2.4,0.14,8.76,13.3
Lyon,2006,12.71,2.44,0.06,8.87,13.39
Lyon,2007,12.22,2.73,0.03,8.61,13.04
Lyon,2008,11.79,3.13,0.07,8.22,12.67
Lyon,2009,12.77,2.39,0.04,8.79,13.65
Lyon,2010,11.56,2.38,0.19,8.09,12.8
Lyon,2011,13.22,2.27,0.02,8.93,13.83
Lyon,2012,12.3,3.05,0.05,8.5,13.23
Lyon,2013,11.71,3.22,0.1,8.07,12.53
Lyon,2014,13.32,2.99,0.01,8.44,13.04
Lyon,2015,13.25,2.37,0.06,8.84,13.63
Lyon,2016,12.45,2.75,0.04,8.34,12.84
Lyon,2017,13.08,1.84,0.06,8.58,13.68
Lyon,2018,13.8,2.13,0.03,8.47,13.71
Lyon,2019,13.31,2.35,0.06,8.71,14.13
Lyon,2020,13.91,1.93,0.01,8.71,13.89
Lyon,2021,12.35,2.7,0.07,8.43,13.46
Lyon,2022,14.2,1.89,0.05,8.89,14.73
Lyon,2023,14.0,2.59,0.01,8.31,13.76
Lyon,2024,14.55,3.75,0.02,8.75,14.96
Madrid,1980,13.29,0.86,0.0,9.97,16.98
Madrid,1981,14.0,1.06,0.02,10.04,17.07
Madrid,1982,13.81,1.04,0.01,10.0,16.99
Madrid,1983,13.97,0.9,0.0,10.02,17.1
Madrid,1984,12.89,1.3,0.04,9.59,16.47
Madrid,1985,14.24,0.92,0.03,9.98,17.31
Madrid,1986,13.62,1.03,0.01,9.96,17.11
Madrid,1987,14.22,1.4,0.01,9.73,16.57
Madrid,1988,13.61,1.25,0.0,9.84,16.55
Madrid,1989,14.71,1.94,0.02,9.6,16.66
Madrid,1990,14.34,0.84,0.0,10.06,17.17
Madrid,1991,13.56,1.05,0.01,9.78,17.01
Madrid,1992,13.47,0.81,0.02,9.92,17.09
Madrid,1993,12.78,1.14,0.0,9.82,16.87
Madrid,1994,14.48,0.57,0.0,9.94,17.55
Madrid,1995,15.08,0.82,0.01,9.98,17.34
Madrid,1996,13.91,1.49,0.01,9.75,16.95
Madrid,1997,14.62,1.64,0.03,9.7,16.63
Madrid,1998,14.08,0.95,0.02,9.93,17.03
Madrid,1999,14.02,0.94,0.01,10.1,17.24
Madrid,2000,14.21,1.14,0.02,10.0,17.45
Madrid,2001,14.33,1.02,0.01,9.87,17.13
Madrid,2002,14.26,1.36,0.0,9.73,16.88
Madrid,2003,14.6,1.58,0.01,9.7,16.95
Madrid,2004,13.94,0.99,0.02,9.92,17.05
Madrid,2005,14.25,0.61,0.01,10.41,18.0
Madrid,2006,14.92,1.31,0.03,10.0,17.37
Madrid,2007,13.56,1.04,0.01,10.07,17.29
Madrid,2008,13.69,1.1,0.01,9.85,16.87
Madrid,2009,15.07,0.81,0.05,10.15,17.87
Madrid,2010,13.8,1.35,0.06,9.65,16.84
Madrid,2011,14.86,1.18,0.01,10.03,17.51
Madrid,2012,14.49,0.83,0.0,10.17,17.8
Madrid,2013,13.87,1.11,0.01,9.91,17.0
Madrid,2014,14.88,1.23,0.01,9.88,17.19
Madrid,2015,15.3,0.67,0.01,10.15,17.57
Madrid,2016,14.96,1.36,0.0,9.7,17.02
Madrid,2017,15.81,0.98,0.0,10.04,17.65
Madrid,2018,14.55,1.47,0.03,9.37,16.24
Madrid,2019,15.33,1.02,0.0,9.75,17.27
Madrid,2020,15.31,1.39,0.02,9.31,16.33
Madrid,2021,14.92,1.51,0.09,9.61,16.92
Madrid,2022,16.23,1.46,0.0,9.37,16.93
Madrid,2023,15.77,1.42,0.0,9.73,17.42
Madrid,2024,17.24,1.47,0.0,10.06,18.93
Manchester,1980,8.75,3.19,0.11,6.35,9.09
Manchester,1981,8.41,3.08,0.21,6.01,8.78
Manchester,1982,9.26,2.88,0.04,6.59,9.54
Manchester,1983,9.25,2.91,0.08,6.39,9.35
Manchester,1984,9.15,2.59,0.1,6.72,9.81
Manchester,1985,8.26,2.43,0.09,6.39,9.06
Manchester,1986,8.09,3.03,0.12,6.56,9.29
Manchester,1987,8.43,2.72,0.06,6.11,8.94
Manchester,1988,9.25,2.88,0.06,6.63,9.35
Manchester,1989,9.77,2.33,0.07,7.07,10.19
Manchester,1990,9.96,2.62,0.08,6.86,9.71
Manchester,1991,8.96,2.24,0.05,6.65,9.5
Manchester,1992,9.2,2.62,0.02,6.62,9.66
Manchester,1993,8.74,2.67,0.08,6.12,9.16
Manchester,1994,9.4,2.83,0.07,6.5,9.39
Manchester,1995,9.74,2.04,0.16,7.23,10.37
Manchester,1996,8.49,2.31,0.13,6.62,9.58
Manchester,1997,9.83,2.32,0.01,6.63,9.54
Manchester,1998,9.62,3.17,0.03,6.3,8.94
Manchester,1999,9.91,2.84,0.05,6.86,9.62
Manchester,2000,9.37,3.47,0.06,6.45,9.23
Manchester,2001,9.09,2.54,0.06,6.74,9.45
Manchester,2002,9.84,3.05,0.01,6.43,9.39
Manchester,2003,9.82,2.19,0.03,7.35,10.17
Manchester,2004,9.79,2.84,0.03,6.61,9.5
Manchester,2005,9.83,2.35,0.05,6.83,9.79
Manchester,2006,10.16,2.65,0.02,7.07,9.94
Manchester,2007,9.8,2.78,0.03,6.68,9.43
Manchester,2008,9.28,2.96,0.05,6.78,9.38
Manchester,2009,9.33,2.41,0.05,6.83,9.56
Manchester,2010,8.15,2.05,0.07,7.0,9.68
Manchester,2011,10.01,2.35,0.02,6.87,9.69
Manchester,2012,8.89,3.51,0.05,6.5,9.04
Manchester,2013,8.87,2.32,0.15,6.97,9.8
Manchester,2014,10.23,2.81,0.04,6.82,9.52
Manchester,2015,9.41,3.11,0.09,6.69,9.58
Manchester,2016,9.66,2.54,0.06,7.02,9.67
Manchester,2017,10.15,3.22,0.03,6.04,8.64
Manchester,2018,10.25,2.71,0.08,6.53,9.84
Manchester,2019,9.95,3.91,0.03,6.6,9.5
Manchester,2020,10.3,3.5,0.02,6.62,9.61
Manchester,2021,9.99,3.07,0.05,6.66,9.68
Manchester,2022,10.72,2.91,0.08,6.86,10.24
Manchester,2023,10.62,3.72,0.04,6.64,10.16
Manchester,2024,11.14,3.68,0.06,6.54,10.66
Melbourne,1980,14.74,1.61,0.0,9.44,16.04
Melbourne,1981,14.73,1.81,0.0,9.23,16.07
Melbourne,1982,14.58,1.17,0.0,9.75,16.79
Melbourne,1983,14.14,2.05,0.0,8.83,15.26
Melbourne,1984,13.87,1.69,0.0,9.14,15.57
Melbourne,1985,14.18,2.06,0.0,9.25,15.49
Melbourne,1986,13.68,1.83,0.0,9.04,15.36
Melbourne,1987,13.91,1.87,0.0,9.27,15.72
Melbourne,1988,15.1,1.73,0.0,9.34,16.1
Melbourne,1989,14.32,2.12,0.0,9.11,15.62
Melbourne,1990,14.53,1.85,0.0,9.35,15.67
Melbourne,1991,14.16,2.01,0.0,9.2,15.86
Melbourne,1992,13.64,2.13,0.0,8.59,14.56
Melbourne,1993,14.37,2.11,0.0,8.96,15.36
Melbourne,1994,14.04,1.25,0.0,9.27,15.81
Melbourne,1995,13.45,2.25,0.0,8.88,15.05
Melbourne,1996,13.38,2.17,0.0,9.12,15.4
Melbourne,1997,14.45,1.2,0.0,9.47,16.2
Melbourne,1998,14.18,1.64,0.0,9.3,16.05
Melbourne,1999,14.58,1.7,0.0,9.23,15.73
Melbourne,2000,14.75,1.68,0.0,9.33,15.96
Melbourne,2001,14.56,1.54,0.0,9.2,15.55
Melbourne,2002,14.71,1.19,0.0,9.31,15.87
Melbourne,2003,14.45,1.57,0.0,9.37,16.1
Melbourne,2004,14.3,1.7,0.0,9.25,15.89
Melbourne,2005,15.06,1.66,0.0,9.48,16.07
Melbourne,2006,14.51,0.98,0.0,9.57,16.91
Melbourne,2007,15.43,1.59,0.0,9.53,16.34
Melbourne,2008,14.63,1.24,0.0,9.38,16.0
Melbourne,2009,15.08,1.18,0.0,9.55,16.56
Melbourne,2010,14.71,2.22,0.0,9.03,15.35
Melbourne,2011,14.7,2.08,0.0,9.09,15.52
Melbourne,2012,14.77,1.68,0.0,9.41,15.76
Melbourne,2013,15.21,1.62,0.0,9.11,15.89
Melbourne,2014,15.37,1.44,0.0,9.19,16.03
Melbourne,2015,14.98,1.18,0.0,9.17,15.85
Melbourne,2016,15.07,1.99,0.0,8.68,15.13
Melbourne,2017,14.96,1.8,0.0,9.03,15.71
Melbourne,2018,15.14,1.72,0.0,8.91,15.56
Melbourne,2019,15.13,1.64,0.0,9.16,16.0
Melbourne,2020,14.37,2.44,0.0,8.63,14.81
Melbourne,2021,14.27,2.27,0.0,8.73,15.15
Melbourne,2022,14.63,3.08,0.0,8.47,15.13
Melbourne,2023,14.8,2.13,0.0,8.64,15.54
Melbourne,2024,14.21,2.02,0.0,8.53,14.41
Mexico City,1980,15.14,1.29,0.0,10.38,21.37
Mexico City,1981,14.71,1.62,0.0,10.01,20.38
Mexico City,1982,15.57,0.79,0.0,10.36,21.44
Mexico City,1983,15.38,1.06,0.0,10.25,21.65
Mexico City,1984,14.72,1.65,0.0,9.94,20.59
Mexico City,1985,14.67,1.32,0.0,10.2,20.88
Mexico City,1986,14.8,1.31,0.0,10.24,21.18
Mexico City,1987,15.26,1.03,0.0,10.31,21.49
Mexico City,1988,15.57,1.12,0.0,10.29,21.22
Mexico City,1989,15.16,1.07,0.0,10.26,21.47
Mexico City,1990,15.11,1.72,0.0,10.07,20.46
Mexico City,1991,15.56,1.49,0.0,10.05,20.84
Mexico City,1992,14.68,1.47,0.0,9.73,20.23
Mexico City,1993,15.58,1.45,0.0,10.33,21.4
Mexico City,1994,15.78,1.2,0.0,10.33,21.45
Mexico City,1995,15.56,1.37,0.0,10.04,20.62
Mexico City,1996,15.26,1.28,0.0,10.28,21.52
Mexico City,1997,15.13,1.02,0.0,10.24,21.15
Mexico City,1998,16.25,1.05,0.0,10.26,21.84
Mexico City,1999,15.21,0.88,0.0,10.28,21.67
Mexico City,2000,15.46,0.94,0.0,10.31,21.46
Mexico City,2001,15.07,1.03,0.0,10.15,21.14
Mexico City,2002,15.59,1.23,0.0,10.28,21.3
Mexico City,2003,15.67,1.21,0.0,10.23,21.35
Mexico City,2004,15.19,1.14,0.0,10.34,21.31
Mexico City,2005,15.82,1.2,0.0,10.36,21.29
Mexico City,2006,15.28,1.17,0.0,10.15,20.99
Mexico City,2007,15.4,1.65,0.0,10.2,21.17
Mexico City,2008,15.35,1.47,0.0,10.04,20.81
Mexico City,2009,16.01,1.13,0.0,10.31,21.41
Mexico City,2010,15.42,1.96,0.0,10.03,21.15
Mexico City,2011,16.06,1.08,0.0,10.41,22.02
Mexico City,2012,15.54,1.08,0.0,10.16,21.1
Mexico City,2013,15.81,1.68,0.0,9.96,20.67
Mexico City,2014,15.66,1.42,0.0,10.06,20.49
Mexico City,2015,15.75,1.49,0.0,9.91,20.13
Mexico City,2016,15.59,1.63,0.0,10.0,20.5
Mexico City,2017,16.71,3.19,0.0,10.37,21.26
Mexico City,2018,16.35,3.74,0.0,10.15,20.58
Mexico City,2019,17.27,2.88,0.0,10.4,21.42
Mexico City,2020,17.42,2.43,0.0,10.53,21.82
Mexico City,2021,16.79,3.66,0.0,10.24,21.61
Mexico City,2022,16.75,2.73,0.0,10.57,22.57
Mexico City,2023,17.22,2.28,0.0,10.54,22.64
