city_name,year_month,temperature,weather_code,precipitation,daylight
Abu Dhabi,2016-04,26.25,Clear sky,0.05,12.75
Abu Dhabi,2016-05,31.28,Clear sky,0.0,13.34
Abu Dhabi,2016-06,33.1,Clear sky,0.0,13.63
Abu Dhabi,2016-07,35.5,Clear sky,0.0,13.48
Abu Dhabi,2016-08,35.36,Clear sky,0.01,12.96
Abu Dhabi,2016-09,33.36,Clear sky,0.0,12.28
Abu Dhabi,2016-10,29.62,Clear sky,0.0,11.57
Abu Dhabi,2016-11,26.02,Clear sky,0.0,10.95
Abu Dhabi,2016-12,22.67,Clear sky,0.0,10.65
Abu Dhabi,2017-01,20.71,Clear sky,0.18,10.82
Abu Dhabi,2017-02,19.6,Drizzle,0.77,11.35
Abu Dhabi,2017-03,23.11,Clear sky,0.78,12.03
Abu Dhabi,2017-04,27.87,Clear sky,0.0,12.74
Abu Dhabi,2017-05,31.54,Clear sky,0.0,13.34
Abu Dhabi,2017-06,33.15,Clear sky,0.0,13.63
Abu Dhabi,2017-07,35.8,Clear sky,0.0,13.48
Abu Dhabi,2017-08,35.37,Clear sky,0.0,12.96
Abu Dhabi,2017-09,33.06,Clear sky,0.0,12.28
Abu Dhabi,2017-10,30.81,Clear sky,0.0,11.57
Abu Dhabi,2017-11,26.48,Clear sky,0.0,10.96
Abu Dhabi,2017-12,21.59,Clear sky,0.17,10.65
Abu Dhabi,2018-01,19.36,Clear sky,0.02,10.81
Abu Dhabi,2018-02,20.98,Clear sky,0.29,11.34
Abu Dhabi,2018-03,23.54,Clear sky,0.08,12.02
Abu Dhabi,2018-04,27.69,Clear sky,0.0,12.74
Abu Dhabi,2018-05,31.14,Clear sky,0.0,13.33
Abu Dhabi,2018-06,33.7,Clear sky,0.0,13.63
Abu Dhabi,2018-07,34.74,Clear sky,0.0,13.48
Abu Dhabi,2018-08,34.34,Clear sky,0.0,12.97
Abu Dhabi,2018-09,33.54,Clear sky,0.0,12.29
Abu Dhabi,2018-10,30.29,Clear sky,0.05,11.58
Abu Dhabi,2018-11,26.2,Clear sky,0.11,10.96
Abu Dhabi,2018-12,22.58,Clear sky,0.02,10.65
Abu Dhabi,2019-01,20.84,Clear sky,0.0,10.81
Abu Dhabi,2019-02,20.5,Clear sky,0.19,11.34
Abu Dhabi,2019-03,22.14,Clear sky,0.15,12.02
Abu Dhabi,2019-04,26.67,Clear sky,0.42,12.73
Abu Dhabi,2019-05,29.99,Clear sky,0.0,13.33
Abu Dhabi,2019-06,33.72,Clear sky,0.0,13.63
Abu Dhabi,2019-07,34.73,Clear sky,0.0,13.49
Abu Dhabi,2019-08,34.78,Clear sky,0.0,12.97
Abu Dhabi,2019-09,33.45,Clear sky,0.0,12.29
Abu Dhabi,2019-10,30.67,Clear sky,0.0,11.58
Abu Dhabi,2019-11,25.19,Clear sky,0.41,10.97
Abu Dhabi,2019-12,22.37,Clear sky,0.3,10.65
Abu Dhabi,2020-01,19.21,Clear sky,2.21,10.81
Abu Dhabi,2020-02,19.96,Clear sky,0.07,11.34
Abu Dhabi,2020-03,22.78,Clear sky,0.25,12.03
Abu Dhabi,2020-04,27.91,Clear sky,0.12,12.75
Abu Dhabi,2020-05,30.74,Clear sky,0.0,13.34
Abu Dhabi,2020-06,33.03,Clear sky,0.0,13.63
Abu Dhabi,2020-07,35.32,Clear sky,0.0,13.48
Abu Dhabi,2020-08,34.91,Clear sky,0.0,12.96
Abu Dhabi,2020-09,32.87,Clear sky,0.0,12.28
Abu Dhabi,2020-10,29.57,Clear sky,0.0,11.57
Abu Dhabi,2020-11,26.18,Clear sky,0.01,10.95
Abu Dhabi,2020-12,22.3,Clear sky,0.0,10.65
Abu Dhabi,2021-01,19.67,Clear sky,0.03,10.82
Abu Dhabi,2021-02,21.25,Clear sky,0.02,11.35
Abu Dhabi,2021-03,24.57,Clear sky,0.0,12.03
Abu Dhabi,2021-04,27.85,Clear sky,0.0,12.74
Abu Dhabi,2021-05,31.12,Clear sky,0.0,13.34
Abu Dhabi,2021-06,33.53,Clear sky,0.0,13.63
Abu Dhabi,2021-07,35.34,Clear sky,0.07,13.48
Abu Dhabi,2021-08,34.96,Clear sky,0.0,12.96
Abu Dhabi,2021-09,33.24,Clear sky,0.0,12.28
Abu Dhabi,2021-10,30.71,Clear sky,0.0,11.57
Abu Dhabi,2021-11,26.64,Clear sky,0.0,10.96
Abu Dhabi,2021-12,22.89,Clear sky,0.08,10.65
Abu Dhabi,2022-01,20.24,Cloudy,1.02,10.81
Abu Dhabi,2022-02,20.42,Clear sky,0.0,11.34
Abu Dhabi,2022-03,24.2,Clear sky,0.0,12.02
Abu Dhabi,2022-04,27.5,Clear sky,0.0,12.74
Abu Dhabi,2022-05,29.78,Clear sky,0.0,13.33
Abu Dhabi,2022-06,32.96,Clear sky,0.0,13.63
Abu Dhabi,2022-07,34.26,Cloudy,0.06,13.48
Abu Dhabi,2022-08,34.69,Clear sky,0.0,12.97
Abu Dhabi,2022-09,32.78,Clear sky,0.0,12.29
Abu Dhabi,2022-10,29.94,Clear sky,0.0,11.58
Abu Dhabi,2022-11,27.48,Clear sky,0.0,10.96
Abu Dhabi,2022-12,23.4,Clear sky,0.34,10.65
Abu Dhabi,2023-01,20.0,Cloudy,0.6,10.81
Abu Dhabi,2023-02,21.39,Clear sky,0.0,11.34
Abu Dhabi,2023-03,23.85,Clear sky,0.13,12.02
Abu Dhabi,2023-04,25.28,Clear sky,0.0,12.73
Abu Dhabi,2023-05,30.24,Clear sky,0.0,13.33
Abu Dhabi,2023-06,33.11,Clear sky,0.0,13.63
Abu Dhabi,2023-07,34.81,Clear sky,0.0,13.49
Abu Dhabi,2023-08,35.27,Clear sky,0.0,12.97
Abu Dhabi,2023-09,33.9,Clear sky,0.0,12.29
Abu Dhabi,2023-10,30.73,Clear sky,0.39,11.58
Abu Dhabi,2023-11,27.12,Clear sky,0.25,10.97
Abu Dhabi,2023-12,23.05,Clear sky,0.06,10.65
Abu Dhabi,2024-01,21.39,Clear sky,0.01,10.81
Abu Dhabi,2024-02,20.82,Clear sky,1.57,11.34
Abu Dhabi,2024-03,22.65,Cloudy,2.79,12.04
Abu Dhabi,2024-04,25.67,Clear sky,2.54,12.75
Abu Dhabi,2024-05,30.78,Clear sky,1.15,13.34
Abu Dhabi,2024-06,34.13,Clear sky,0.0,13.63
Abu Dhabi,2024-07,35.29,Clear sky,0.0,13.48
Abu Dhabi,2024-08,35.45,Clear sky,0.14,12.96
Abu Dhabi,2024-09,33.49,Clear sky,0.0,12.27
Abu Dhabi,2024-10,31.66,Clear sky,0.02,11.61
Amsterdam,1980-01,0.76,Cloudy,1.58,8.28
Amsterdam,1980-02,4.97,Drizzle,1.78,9.91
Amsterdam,1980-03,4.93,Drizzle,1.89,11.91
Amsterdam,1980-04,7.68,Drizzle,1.2,13.97
Amsterdam,1980-05,11.63,Cloudy,0.69,15.77
Amsterdam,1980-06,14.62,Drizzle,3.03,16.72
Amsterdam,1980-07,15.41,Drizzle,4.47,16.24
Amsterdam,1980-08,16.79,Drizzle,2.03,14.63
Amsterdam,1980-09,15.62,Drizzle,1.04,12.64
Amsterdam,1980-10,10.21,Drizzle,2.51,10.6
Amsterdam,1980-11,5.38,Drizzle,1.7,8.76
Amsterdam,1980-12,4.42,Drizzle,1.8,7.77
Amsterdam,1981-01,3.14,Drizzle,2.62,8.31
Amsterdam,1981-02,1.91,Cloudy,1.26,9.92
Amsterdam,1981-03,7.59,Drizzle,4.2,11.89
Amsterdam,1981-04,8.01,Cloudy,0.77,13.95
Amsterdam,1981-05,13.03,Drizzle,3.31,15.75
Amsterdam,1981-06,13.92,Drizzle,2.17,16.72
Amsterdam,1981-07,16.0,Drizzle,1.6,16.24
Amsterdam,1981-08,16.57,Cloudy,1.11,14.64
Amsterdam,1981-09,15.29,Drizzle,1.65,12.66
Amsterdam,1981-10,9.25,Drizzle,3.97,10.62
Amsterdam,1981-11,7.56,Drizzle,2.17,8.78
Amsterdam,1981-12,-0.52,Cloudy,1.45,7.77
Amsterdam,1982-01,1.42,Drizzle,1.1,8.3
Amsterdam,1982-02,3.09,Cloudy,0.57,9.91
Amsterdam,1982-03,5.23,Cloudy,2.19,11.88
Amsterdam,1982-04,7.19,Cloudy,1.01,13.93
Amsterdam,1982-05,12.05,Drizzle,1.89,15.74
Amsterdam,1982-06,15.97,Moderate Rain,3.34,16.72
Amsterdam,1982-07,18.14,Cloudy,0.77,16.25
Amsterdam,1982-08,17.19,Drizzle,2.32,14.66
Amsterdam,1982-09,15.96,Cloudy,1.51,12.68
Amsterdam,1982-10,11.61,Drizzle,2.76,10.64
Amsterdam,1982-11,8.7,Drizzle,1.8,8.79
Amsterdam,1982-12,4.18,Drizzle,2.1,7.77
Amsterdam,1983-01,6.37,Drizzle,3.08,8.29
Amsterdam,1983-02,1.15,Cloudy,1.25,9.89
Amsterdam,1983-03,5.47,Cloudy,2.44,11.86
Amsterdam,1983-04,7.97,Drizzle,3.38,13.92
Amsterdam,1983-05,10.71,Drizzle,3.95,15.73
Amsterdam,1983-06,15.33,Drizzle,1.32,16.72
Amsterdam,1983-07,18.77,Cloudy,0.75,16.26
Amsterdam,1983-08,17.82,Cloudy,0.79,14.67
Amsterdam,1983-09,14.49,Drizzle,2.92,12.69
Amsterdam,1983-10,11.5,Drizzle,1.34,10.65
Amsterdam,1983-11,7.12,Cloudy,1.91,8.8
Amsterdam,1983-12,4.3,Drizzle,1.97,7.78
Amsterdam,1984-01,3.45,Drizzle,3.64,8.28
Amsterdam,1984-02,2.5,Cloudy,1.95,9.91
Amsterdam,1984-03,4.26,Cloudy,1.92,11.91
Amsterdam,1984-04,7.36,Cloudy,0.65,13.97
Amsterdam,1984-05,10.33,Drizzle,3.3,15.77
Amsterdam,1984-06,13.14,Drizzle,1.55,16.72
Amsterdam,1984-07,15.42,Drizzle,2.99,16.23
Amsterdam,1984-08,17.81,Drizzle,1.01,14.62
Amsterdam,1984-09,13.85,Drizzle,4.19,12.64
Amsterdam,1984-10,12.06,Drizzle,2.95,10.6
Amsterdam,1984-11,8.5,Cloudy,2.42,8.76
Amsterdam,1984-12,4.9,Drizzle,1.42,7.77
Amsterdam,1985-01,-2.42,Snow fall,1.62,8.31
Amsterdam,1985-02,-0.19,Cloudy,0.23,9.92
Amsterdam,1985-03,3.92,Drizzle,1.95,11.9
Amsterdam,1985-04,8.05,Drizzle,2.43,13.95
Amsterdam,1985-05,12.72,Drizzle,1.77,15.76
Amsterdam,1985-06,13.34,Drizzle,4.31,16.72
Amsterdam,1985-07,16.61,Drizzle,3.18,16.24
Amsterdam,1985-08,15.73,Drizzle,3.11,14.64
Amsterdam,1985-09,14.51,Cloudy,1.34,12.66
Amsterdam,1985-10,11.36,Cloudy,0.87,10.62
Amsterdam,1985-11,3.41,Drizzle,1.87,8.77
Amsterdam,1985-12,5.95,Cloudy,3.05,7.77
Amsterdam,1986-01,2.49,Snow fall,3.44,8.3
Amsterdam,1986-02,-2.79,Cloudy,0.05,9.91
Amsterdam,1986-03,3.88,Cloudy,2.38,11.88
Amsterdam,1986-04,5.81,Drizzle,2.12,13.94
Amsterdam,1986-05,12.35,Drizzle,1.27,15.75
Amsterdam,1986-06,15.55,Clear sky,1.76,16.72
Amsterdam,1986-07,16.54,Drizzle,1.37,16.25
Amsterdam,1986-08,15.45,Drizzle,2.28,14.65
Amsterdam,1986-09,12.19,Cloudy,1.34,12.67
Amsterdam,1986-10,11.94,Drizzle,2.63,10.63
Amsterdam,1986-11,8.46,Drizzle,2.43,8.79
Amsterdam,1986-12,5.61,Drizzle,3.63,7.77
Amsterdam,1987-01,-2.09,Cloudy,1.0,8.29
Amsterdam,1987-02,2.16,Cloudy,0.97,9.89
Amsterdam,1987-03,2.17,Drizzle,2.34,11.86
Amsterdam,1987-04,9.72,Cloudy,1.13,13.92
Amsterdam,1987-05,9.81,Drizzle,2.03,15.73
Amsterdam,1987-06,13.27,Drizzle,3.07,16.72
Amsterdam,1987-07,16.31,Drizzle,4.5,16.26
Amsterdam,1987-08,15.94,Drizzle,2.44,14.67
Amsterdam,1987-09,14.78,Drizzle,1.91,12.69
Amsterdam,1987-10,11.31,Cloudy,2.75,10.65
Amsterdam,1987-11,7.37,Drizzle,3.01,8.8
Amsterdam,1987-12,4.57,Cloudy,1.29,7.77
Amsterdam,1988-01,5.94,Drizzle,3.97,8.28
Amsterdam,1988-02,4.64,Drizzle,2.65,9.91
Amsterdam,1988-03,4.95,Drizzle,3.38,11.91
Amsterdam,1988-04,8.05,Cloudy,0.72,13.97
Amsterdam,1988-05,13.83,Cloudy,2.5,15.77
Amsterdam,1988-06,14.4,Cloudy,0.94,16.72
Amsterdam,1988-07,15.92,Moderate Rain,4.84,16.23
Amsterdam,1988-08,16.26,Drizzle,2.1,14.62
Amsterdam,1988-09,14.27,Drizzle,2.63,12.64
Amsterdam,1988-10,11.45,Drizzle,2.08,10.6
Amsterdam,1988-11,6.66,Cloudy,1.13,8.76
Amsterdam,1988-12,7.05,Drizzle,1.69,7.77
Amsterdam,1989-01,5.25,Cloudy,0.55,8.31
Amsterdam,1989-02,5.75,Drizzle,1.78,9.92
Amsterdam,1989-03,7.75,Drizzle,3.17,11.9
Amsterdam,1989-04,6.86,Drizzle,2.37,13.95
Amsterdam,1989-05,13.4,Cloudy,0.49,15.76
Amsterdam,1989-06,15.24,Drizzle,2.34,16.72
Amsterdam,1989-07,17.53,Cloudy,1.76,16.24
Amsterdam,1989-08,17.1,Drizzle,1.71,14.64
Amsterdam,1989-09,15.83,Cloudy,1.63,12.65
Amsterdam,1989-10,12.72,Drizzle,2.19,10.62
Amsterdam,1989-11,6.08,Cloudy,0.91,8.77
Amsterdam,1989-12,4.98,Drizzle,2.91,7.77
Amsterdam,1990-01,5.82,Cloudy,1.73,8.3
Amsterdam,1990-02,7.48,Drizzle,2.98,9.91
Amsterdam,1990-03,8.08,Cloudy,0.57,11.88
Amsterdam,1990-04,8.62,Drizzle,1.82,13.94
Amsterdam,1990-05,13.51,Cloudy,1.27,15.75
Amsterdam,1990-06,14.93,Drizzle,2.74,16.72
Amsterdam,1990-07,16.35,Cloudy,1.04,16.25
Amsterdam,1990-08,18.32,Cloudy,1.16,14.65
Amsterdam,1990-09,13.81,Drizzle,2.68,12.67
Amsterdam,1990-10,12.39,Drizzle,1.76,10.63
Amsterdam,1990-11,6.8,Drizzle,2.57,8.78
Amsterdam,1990-12,4.58,Cloudy,1.94,7.77
Amsterdam,1991-01,3.57,Cloudy,1.85,8.29
Amsterdam,1991-02,0.1,Cloudy,0.78,9.89
Amsterdam,1991-03,8.12,Drizzle,0.81,11.87
Amsterdam,1991-04,8.21,Drizzle,1.18,13.92
Amsterdam,1991-05,9.72,Cloudy,0.91,15.74
Amsterdam,1991-06,12.68,Drizzle,3.25,16.72
Amsterdam,1991-07,18.31,Drizzle,2.65,16.26
Amsterdam,1991-08,17.77,Drizzle,0.56,14.67
Amsterdam,1991-09,15.75,Drizzle,1.97,12.69
Amsterdam,1991-10,10.81,Cloudy,1.12,10.65
Amsterdam,1991-11,6.17,Drizzle,3.43,8.8
Amsterdam,1991-12,4.47,Cloudy,1.08,7.77
Amsterdam,1992-01,3.35,Cloudy,1.28,8.28
Amsterdam,1992-02,5.06,Drizzle,0.92,9.91
Amsterdam,1992-03,6.75,Drizzle,2.59,11.92
Amsterdam,1992-04,8.37,Drizzle,1.71,13.97
Amsterdam,1992-05,14.82,Drizzle,1.37,15.77
Amsterdam,1992-06,16.74,Cloudy,1.57,16.72
Amsterdam,1992-07,17.93,Drizzle,1.87,16.23
Amsterdam,1992-08,17.54,Drizzle,3.65,14.62
Amsterdam,1992-09,14.67,Drizzle,1.76,12.64
Amsterdam,1992-10,8.73,Drizzle,2.13,10.6
Amsterdam,1992-11,8.2,Drizzle,3.14,8.76
Amsterdam,1992-12,4.07,Cloudy,1.56,7.77
Amsterdam,1993-01,4.94,Drizzle,2.25,8.31
Amsterdam,1993-02,3.43,Cloudy,0.55,9.93
Amsterdam,1993-03,5.54,Cloudy,0.25,11.9
Amsterdam,1993-04,10.43,Drizzle,1.57,13.96
Amsterdam,1993-05,13.72,Drizzle,2.66,15.76
Amsterdam,1993-06,15.21,Drizzle,1.41,16.72
Amsterdam,1993-07,15.81,Drizzle,4.67,16.24
Amsterdam,1993-08,15.28,Drizzle,1.81,14.63
Amsterdam,1993-09,13.37,Drizzle,4.6,12.65
Amsterdam,1993-10,9.43,Cloudy,2.4,10.61
Amsterdam,1993-11,2.67,Cloudy,1.67,8.77
Amsterdam,1993-12,5.15,Drizzle,4.01,7.77
Amsterdam,1994-01,5.29,Cloudy,2.37,8.3
Amsterdam,1994-02,1.48,Cloudy,1.11,9.91
Amsterdam,1994-03,6.92,Drizzle,2.88,11.88
Amsterdam,1994-04,8.06,Drizzle,2.84,13.94
Amsterdam,1994-05,11.99,Drizzle,1.65,15.75
Amsterdam,1994-06,14.63,Cloudy,1.7,16.72
Amsterdam,1994-07,20.45,Cloudy,0.5,16.25
Amsterdam,1994-08,17.49,Drizzle,2.94,14.65
Amsterdam,1994-09,13.78,Drizzle,4.09,12.67
Amsterdam,1994-10,9.84,Drizzle,2.49,10.63
Amsterdam,1994-11,10.15,Drizzle,1.48,8.78
Amsterdam,1994-12,6.08,Drizzle,3.15,7.77
Amsterdam,1995-01,4.05,Drizzle,3.69,8.29
Amsterdam,1995-02,6.47,Drizzle,2.18,9.9
Amsterdam,1995-03,5.3,Drizzle,2.49,11.87
Amsterdam,1995-04,8.75,Drizzle,1.3,13.93
Amsterdam,1995-05,12.35,Drizzle,3.34,15.74
Amsterdam,1995-06,14.0,Drizzle,1.9,16.72
Amsterdam,1995-07,19.2,Drizzle,1.56,16.26
Amsterdam,1995-08,19.16,Cloudy,0.42,14.66
Amsterdam,1995-09,14.49,Drizzle,3.13,12.69
Amsterdam,1995-10,13.46,Cloudy,0.36,10.64
Amsterdam,1995-11,7.35,Cloudy,0.6,8.8
Amsterdam,1995-12,-0.44,Cloudy,1.02,7.78
Amsterdam,1996-01,-0.31,Cloudy,0.4,8.28
Amsterdam,1996-02,0.44,Cloudy,1.9,9.91
Amsterdam,1996-03,2.85,Drizzle,0.69,11.92
Amsterdam,1996-04,8.38,Cloudy,0.44,13.97
Amsterdam,1996-05,10.07,Drizzle,1.74,15.77
Amsterdam,1996-06,14.75,Drizzle,0.81,16.72
Amsterdam,1996-07,15.92,Drizzle,2.16,16.23
Amsterdam,1996-08,17.4,Drizzle,3.24,14.62
Amsterdam,1996-09,13.13,Drizzle,1.4,12.63
Amsterdam,1996-10,11.51,Drizzle,2.06,10.6
Amsterdam,1996-11,6.34,Drizzle,3.96,8.76
Amsterdam,1996-12,0.75,Cloudy,1.29,7.77
Amsterdam,1997-01,-1.04,Cloudy,0.15,8.32
Amsterdam,1997-02,5.66,Drizzle,2.88,9.93
Amsterdam,1997-03,7.28,Cloudy,0.69,11.9
Amsterdam,1997-04,7.33,Cloudy,0.76,13.96
Amsterdam,1997-05,12.02,Drizzle,2.63,15.76
Amsterdam,1997-06,15.24,Moderate Rain,3.83,16.72
Amsterdam,1997-07,16.96,Drizzle,2.33,16.24
Amsterdam,1997-08,20.29,Drizzle,1.61,14.63
Amsterdam,1997-09,14.73,Cloudy,0.82,12.65
Amsterdam,1997-10,10.17,Cloudy,2.16,10.61
Amsterdam,1997-11,6.71,Cloudy,1.38,8.77
Amsterdam,1997-12,5.04,Drizzle,2.08,7.77
Amsterdam,1998-01,4.75,Cloudy,2.6,8.31
Amsterdam,1998-02,6.15,Cloudy,0.66,9.91
Amsterdam,1998-03,7.16,Cloudy,2.67,11.89
Amsterdam,1998-04,8.83,Moderate Rain,4.78,13.94
Amsterdam,1998-05,13.94,Clear sky,1.4,15.75
Amsterdam,1998-06,15.21,Drizzle,4.48,16.72
Amsterdam,1998-07,15.78,Drizzle,2.14,16.25
Amsterdam,1998-08,16.3,Drizzle,2.07,14.65
Amsterdam,1998-09,14.98,Drizzle,4.91,12.67
Amsterdam,1998-10,10.26,Moderate Rain,5.3,10.63
Amsterdam,1998-11,4.16,Drizzle,2.41,8.78
Amsterdam,1998-12,4.67,Drizzle,1.94,7.77
Amsterdam,1999-01,5.15,Drizzle,2.73,8.29
Amsterdam,1999-02,3.5,Drizzle,1.6,9.9
Amsterdam,1999-03,6.85,Drizzle,2.6,11.87
Amsterdam,1999-04,9.42,Drizzle,2.19,13.93
Amsterdam,1999-05,13.26,Drizzle,2.3,15.74
Amsterdam,1999-06,14.53,Drizzle,2.83,16.72
Amsterdam,1999-07,18.13,Drizzle,1.93,16.26
Amsterdam,1999-08,17.4,Drizzle,2.78,14.66
Amsterdam,1999-09,17.44,Drizzle,2.22,12.68
Amsterdam,1999-10,11.08,Drizzle,1.35,10.64
Amsterdam,1999-11,7.31,Cloudy,1.3,8.8
Amsterdam,1999-12,5.06,Drizzle,3.9,7.77
Amsterdam,2000-01,4.67,Cloudy,1.27,8.29
Amsterdam,2000-02,5.8,Drizzle,3.07,9.92
Amsterdam,2000-03,6.73,Drizzle,1.6,11.92
Amsterdam,2000-04,9.13,Drizzle,2.56,13.98
Amsterdam,2000-05,14.02,Drizzle,3.0,15.77
Amsterdam,2000-06,15.3,Drizzle,1.63,16.72
Amsterdam,2000-07,15.24,Drizzle,3.04,16.23
Amsterdam,2000-08,17.13,Drizzle,1.46,14.62
Amsterdam,2000-09,15.8,Drizzle,2.4,12.63
Amsterdam,2000-10,11.47,Drizzle,3.12,10.59
Amsterdam,2000-11,7.62,Drizzle,3.21,8.76
Amsterdam,2000-12,5.01,Drizzle,2.42,7.77
Amsterdam,2001-01,2.57,Cloudy,2.43,8.32
Amsterdam,2001-02,4.09,Cloudy,2.59,9.93
Amsterdam,2001-03,4.49,Drizzle,2.56,11.9
Amsterdam,2001-04,7.79,Drizzle,3.22,13.96
Amsterdam,2001-05,12.86,Cloudy,1.62,15.76
Amsterdam,2001-06,14.34,Drizzle,1.94,16.72
Amsterdam,2001-07,17.96,Cloudy,2.8,16.24
Amsterdam,2001-08,18.21,Drizzle,3.1,14.63
Amsterdam,2001-09,13.54,Drizzle,4.12,12.65
Amsterdam,2001-10,14.38,Drizzle,2.02,10.61
Amsterdam,2001-11,8.09,Drizzle,2.27,8.77
Amsterdam,2001-12,3.71,Cloudy,1.98,7.77
Amsterdam,2002-01,4.55,Cloudy,1.9,8.31
Amsterdam,2002-02,6.65,Drizzle,3.72,9.91
Amsterdam,2002-03,7.04,Cloudy,1.19,11.89
Amsterdam,2002-04,8.95,Cloudy,1.98,13.94
Amsterdam,2002-05,13.07,Drizzle,1.98,15.75
Amsterdam,2002-06,16.01,Drizzle,2.33,16.72
Amsterdam,2002-07,17.16,Drizzle,2.8,16.25
Amsterdam,2002-08,18.61,Drizzle,5.08,14.65
Amsterdam,2002-09,15.06,Cloudy,1.52,12.67
Amsterdam,2002-10,9.86,Drizzle,2.39,10.62
Amsterdam,2002-11,7.83,Drizzle,2.5,8.78
Amsterdam,2002-12,2.41,Cloudy,2.82,7.77
Amsterdam,2003-01,2.83,Cloudy,1.96,8.3
Amsterdam,2003-02,1.78,Clear sky,0.64,9.9
Amsterdam,2003-03,6.87,Cloudy,0.66,11.87
Amsterdam,2003-04,9.5,Cloudy,1.84,13.93
Amsterdam,2003-05,12.96,Drizzle,2.68,15.74
Amsterdam,2003-06,17.37,Cloudy,1.68,16.72
Amsterdam,2003-07,18.47,Cloudy,2.52,16.26
Amsterdam,2003-08,19.12,Cloudy,0.47,14.66
Amsterdam,2003-09,15.22,Cloudy,1.24,12.68
Amsterdam,2003-10,8.34,Drizzle,1.76,10.64
Amsterdam,2003-11,8.04,Cloudy,1.51,8.79
Amsterdam,2003-12,4.43,Cloudy,2.51,7.77
Amsterdam,2004-01,3.76,Drizzle,3.02,8.29
Amsterdam,2004-02,4.88,Drizzle,1.98,9.92
Amsterdam,2004-03,5.69,Cloudy,1.49,11.92
Amsterdam,2004-04,9.97,Drizzle,1.27,13.98
Amsterdam,2004-05,11.75,Cloudy,1.02,15.78
Amsterdam,2004-06,15.2,Drizzle,2.24,16.73
Amsterdam,2004-07,16.53,Drizzle,3.34,16.23
Amsterdam,2004-08,18.52,Moderate Rain,4.9,14.61
Amsterdam,2004-09,15.24,Drizzle,1.75,12.63
Amsterdam,2004-10,11.62,Cloudy,1.29,10.59
Amsterdam,2004-11,7.07,Drizzle,1.85,8.75
Amsterdam,2004-12,4.07,Cloudy,1.36,7.77
Amsterdam,2005-01,5.36,Drizzle,1.38,8.32
Amsterdam,2005-02,2.48,Cloudy,1.14,9.93
Amsterdam,2005-03,5.87,Drizzle,1.97,11.91
Amsterdam,2005-04,9.79,Drizzle,2.56,13.96
Amsterdam,2005-05,11.98,Drizzle,2.36,15.77
Amsterdam,2005-06,15.84,Drizzle,1.9,16.72
Amsterdam,2005-07,17.16,Drizzle,3.36,16.24
Amsterdam,2005-08,16.11,Cloudy,3.19,14.63
Amsterdam,2005-09,16.19,Drizzle,2.51,12.65
Amsterdam,2005-10,13.65,Cloudy,1.52,10.61
Amsterdam,2005-11,7.85,Cloudy,1.51,8.77
Amsterdam,2005-12,4.52,Drizzle,1.15,7.77
Amsterdam,2006-01,1.47,Cloudy,0.39,8.31
Amsterdam,2006-02,2.81,Cloudy,1.62,9.92
Amsterdam,2006-03,3.45,Cloudy,1.99,11.89
Amsterdam,2006-04,8.24,Drizzle,1.59,13.95
Amsterdam,2006-05,13.77,Drizzle,2.96,15.75
Amsterdam,2006-06,15.73,Cloudy,0.86,16.72
Amsterdam,2006-07,21.42,Drizzle,0.91,16.25
Amsterdam,2006-08,16.33,Moderate Rain,5.36,14.64
Amsterdam,2006-09,17.99,Drizzle,0.86,12.66
Amsterdam,2006-10,13.9,Drizzle,2.32,10.62
Amsterdam,2006-11,9.8,Drizzle,2.17,8.78
Amsterdam,2006-12,7.0,Cloudy,2.65,7.77
Amsterdam,2007-01,7.2,Drizzle,3.63,8.3
Amsterdam,2007-02,5.97,Cloudy,3.04,9.9
Amsterdam,2007-03,7.89,Drizzle,1.84,11.87
Amsterdam,2007-04,12.16,Cloudy,0.01,13.93
Amsterdam,2007-05,13.28,Moderate Rain,4.03,15.74
Amsterdam,2007-06,16.66,Drizzle,3.41,16.72
Amsterdam,2007-07,16.53,Drizzle,5.59,16.25
Amsterdam,2007-08,16.93,Drizzle,1.42,14.66
Amsterdam,2007-09,14.43,Drizzle,2.0,12.68
Amsterdam,2007-10,10.74,Cloudy,0.87,10.64
Amsterdam,2007-11,7.41,Drizzle,1.72,8.79
Amsterdam,2007-12,4.12,Cloudy,2.21,7.77
Amsterdam,2008-01,6.25,Drizzle,2.95,8.29
Amsterdam,2008-02,4.95,Cloudy,1.05,9.92
Amsterdam,2008-03,5.71,Drizzle,3.28,11.93
Amsterdam,2008-04,8.33,Drizzle,1.13,13.98
Amsterdam,2008-05,14.95,Drizzle,2.14,15.78
Amsterdam,2008-06,15.94,Cloudy,1.21,16.73
Amsterdam,2008-07,17.59,Drizzle,3.46,16.23
Amsterdam,2008-08,17.25,Drizzle,3.11,14.61
Amsterdam,2008-09,13.87,Cloudy,2.21,12.63
Amsterdam,2008-10,10.48,Drizzle,2.21,10.59
Amsterdam,2008-11,7.41,Drizzle,2.45,8.75
Amsterdam,2008-12,2.84,Cloudy,0.76,7.77
Amsterdam,2009-01,1.22,Cloudy,1.76,8.32
Amsterdam,2009-02,3.09,Cloudy,1.86,9.93
Amsterdam,2009-03,5.85,Drizzle,1.66,11.91
Amsterdam,2009-04,11.34,Cloudy,0.69,13.96
Amsterdam,2009-05,13.21,Drizzle,1.51,15.77
Amsterdam,2009-06,14.97,Drizzle,2.68,16.72
Amsterdam,2009-07,17.5,Drizzle,3.19,16.23
